,date,text,sent
142,7/18/2023,I like the size of the tv on my wall. I see alot of negative comments about this tv picture quality and/or sound. Well I recommend you buy a 4k streaming device like I have. I don't watch my tv without it. Plus I have a Vizio 5.1 soundbar for my sound. Haven't had any problems yet🤞🏾 I highly recommend those items and you will enjoy your tv.,1
143,8/6/2023,I'm very pleased with my Vizio TV for our family room.,1
144,7/14/2023,Amazing price for a perfect reliable smart tv,1
145,8/2/2023,Smart TV is awesome. Picture on the tv has a improved a great deal and much thinner,1
146,7/15/2023,"Light weight, I was able to screw it to a tv stand, Great color.",1
147,7/21/2023,Vizio TV are the Best  !!!!!!!!!,1
148,8/5/2023,What a great pie! Wonderful TV and the color is phenomenal! Clear picture!,1
149,6/27/2023,The best buy I ever made.,1
150,8/16/2023,Great picture and easy to use,1
151,8/19/2023,The tv arrived in perfect condition!,1
152,8/8/2023,Love it! I wish it displayed the time and local weather on the display/Home Screen.,1
153,8/11/2023,Great awesome increíble tv love,1
154,7/29/2023,Great TV. We can now cast from our phones. We also no longer need the cable box.,1
155,1/7/2024,"Great picture with setting adjustments that matter. Easy to set up and start using with an app for my phone. All the little things that I was looking for - sleep timer, bluetoooth so I can connect headphones, easy to navigate menus so my kids don’t need help. Great purchase. Vizio never disappoints!",1
156,6/9/2023,I was a little concerned about mounting the tv because of the size of the tv but it worked out perfectly. No issues. Absolutely love it.,1
157,6/9/2023,I really love my new TV the size is perfect for my living room Walmart was very prompt on their delivery and had a good price. Very happy thank you!,1
158,1/18/2022,This television is an exceptionally good deal. I also use it as a computer monitor. No more squinting to read the print. The picture clarity and definition is incredible.,1
159,1/31/2024,"For less than $250 who could ask for anything more.
I have owned a couple Roku TVs in the past and I've always thought they were the best for the money. 
This smart TV blows them away.",1
160,1/27/2024,"I can’t find anything negative to say. The price was right; (my tv was destroyed in my recent move) I barely could afford this. Never did I think that the picture could or would be so vivid and crisp. The live image is better than on the ad. A lot better. The sound is immersive and intense. 
Set-up is straight forward. I think it took less than an hour from start to finish.  I’m only using WiFi and have tons of channels. 
The remote is simple and actually unnecessary. You can download an app to your phone to do everything you want or need. Either way, you can access voice remote and end hunting for shows once and for all. 
This is an exceptional TV at any cost!",1
161,1/31/2024,This was a great purchase! All of our televisions are Vizio. They are always very reliable and last a very long time. This particular TV was on sale so we thought we would purchase it for a guest room. We recently got rid of cable and needed the technology so that we could stream our favorite channels. The set-up was quick and easy.,1
162,2/2/2024,"You can’t go wrong with the Vizio Brand, it is plug and play easy. Walmart delivery brought it into my living room for me, my son helped me take it out of the box, he plugged in the HDMI cords, I turned it on, it connected to the internet automatically, updated its software, and VOILA I was watching local TV, satellite, Apple TV, Free TV, YouTube, Hulu, etc… Vizio TV’s truly are plug %26 play! Walmart delivery as always exceeds expectations!",1
163,4/16/2023,I love the tv.,1
164,2/11/2024,"I absolutely LOVE my new Smart TV from Vizio!!!!!!  The colors are bright and vibrant!  The set up was a piece of cake.  The only drawback I would mention is the Remote Control that came with the TV.  The remote requires the use of two remotes.  The Vizio Remote controls the Volume while the primary Cable Remote volume buttons no longer functions.  I tried tying the two remotes should be activated by three digit key codes.  But it doesn't which is unfortunate.  However, the TV is great!!!!!",1
165,6/3/2023,Looks so nice,1
166,1/24/2024,"The TV fit exactly where I wanted it to with a little push...the measurements where right on but I didn't allow for the ""feet""....my bad!  The set up was sooooo easy and it synced with my other wi-fi gadgets without me having to do inputting on them.",1
167,1/25/2024,"Incredibly easy set up.  Extremely well packaged, and easy to unpack (cut the straps and slide the box up) Fantastic picture out of the box, no playing with brightness and color settings.  Get a sound bar or surround sound system unless you use only closed captions.",1
168,6/11/2023,I love the tv so clear,1
169,2/11/2024,"I love this tv so much the Vizio has been my favorite TELEVISION from my teenage years till an adult, it’s help me through college and  when I got my first house always reliable had my first Vizio for ten year before I got this one and it wasn’t because it broke I just need something new for the new crib, but the thing that I love about this smart tv is the free streaming that saves me so much on cable and satellite bills, bunch of good channels different from the norm but interesting stuff being shown good select of movies too and all the apps you would ever need for your tv ! And did I tell you how much I save on cable bills? I don’t have one ! Free streaming is the way of the future Vizios becomes the Best family television in my opinion...",1
170,2/8/2024,the visio tv has all the bells i need 43 inch fits in my apartment just fine providing good vidual acuity connections with internet were easy and I  like easy remote control with multiple sites accessible from the remote buttons one touch.I could have gotten a bigger tv but this one is perfect for me. grandpa john.,1
171,2/14/2024,"I needed a larger TV for my living room as i have a long high wall. The 40"" just didn't cut it. This is perfect with the tv/entertainment stand I bought!
I couldn't afford a Samsung or higher cost tv. Vizio's a great in-between and I'm super happy with it and the 40"" in my bedroom!",1
172,1/25/2024,Works very well...Just a little problem connecting WiFi.  Once this is activated the push to talk microphone  becomes available .  I was amassed just how accurate  the voice recognition works.  My only challenge is to try to remove all the unwanted channels and streaming garbage that populated the antenna input during setup.  Very pleased and at a great price.,1
173,5/13/2023,The price was awesome,1
174,5/24/2023,Love this Vizio nice Tv,1
175,1/28/2024,I love the size! Also how easy it was to take out the box and just plug it in. I love the picture and the sound. Beautiful Surrounded sound as well And the colors on the picture This was a great Vibe And it also connects to all of Bar speakers And Dvd player,1
176,5/8/2023,Love it,1
177,2/16/2024,"Shopping through choices was EZ on Wal-mart app. Picked this Vizio 65"" and it provides a crisp picture and wall mounting was simple. First TV was too small (55) so we easily exchanged and put 65 inch on the bedroom wall in a 19 ft long bedroom.

TV has bright screen even on days when Florida sun is pouring through 4 sliding glass doors.",1
178,2/12/2024,"Got this TV after our rokus backlight went out. We’ve had it for about a month now and it’s been great with the quality of the visuals and audio. I appreciate the free channels that came with it too. The only thing I wish is that we could download Crunchyroll or Dropout since those are our main streaming services, but understand that it may be a bit niche. All things considered I’m really happy with it, at a great price no less!",1
